"","Open_Statu","School_ID","Short_Desc","Short_Name","UnitName","Address","Zip","Network","Governance","School_Typ","Grade_Cat","Grades","Grades_Sho","Boundary","BoundaryGr","BndGrShort","Lat","Long","Phone","GeoNetwork","COMMAREA","WARD","SchoolId"
"489","OPEN","610183","Spencer Technology Academy","SPENCER","Spencer Technology Academy","214 N LAVERGNE AVE","60644","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.8848764,-87.75044473,"(773)534-6150","3","AUSTIN","28",610183
"490","OPEN","610185","Stevenson ES","STEVENSON","Adlai E Stevenson Elementary School","8010 S KOSTNER AVE","60652","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74710688,-87.73166568,"(773)535-2280","10","ASHBURN","18",610185
"491","OPEN","610188","Dunne Technology Academy","DUNNE","Dunne Technology Academy","10845 S UNION AVE","60628","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.69649616,-87.6399736,"(773)535-5517","13","ROSELAND","34",610188
"492","OPEN","610191","Stone Elem Academy","STONE","Stone Elementary Scholastic Academy","6239 N LEAVITT ST","60659","Network 2","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.99535905,-87.68479279,"(773)534-2045","2","WEST RIDGE","50",610191
"493","OPEN","610192","Stowe ES","STOWE","Harriet Beecher Stowe Elementary School","3444 W WABANSIA AVE","60647","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.91193808,-87.7133175,"(773)534-4175","5","HUMBOLDT PARK","26",610192
"494","OPEN","610193","Sullivan ES","NEW SULLIVAN","William K New Sullivan Elementary School","8331 S MACKINAW AVE","60617","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74382852,-87.54292761,"(773)535-6585","12","SOUTH CHICAGO","10",610193
"495","OPEN","610194","Sumner Elem Academy","SUMNER","Charles Sumner  Math & Science Community Acad ES","4320 W 5TH AVE","60624","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87082838,-87.73352395,"(773)534-6730","5","WEST GARFIELD PARK","24",610194
"496","OPEN","610195","Sutherland ES","SUTHERLAND","Elizabeth H Sutherland Elementary School","10015 S LEAVITT ST","60643","Network 10","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.71144507,-87.67682117,"(773)535-2580","10","BEVERLY","19",610195
"497","OPEN","610196","Swift ES","SWIFT","George B Swift Elementary Specialty School","5900 N WINTHROP AVE","60660","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.98913906,-87.65829608,"(773)534-2695","2","EDGEWATER","48",610196
"498","OPEN","610197","Talcott ES","TALCOTT","Mancel Talcott Elementary School","1840 W OHIO ST","60622","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.89240461,-87.67372272,"(773)534-7130","6","WEST TOWN","1",610197
"499","OPEN","610198","Taylor ES","TAYLOR","Douglas Taylor Elementary School","9912 S AVENUE H","60617","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.71547038,-87.53297077,"(773)535-6240","13","EAST SIDE","10",610198
"500","OPEN","610199","Colemon Elem Academy","COLEMON","Johnnie Colemon Elementary Academy","1441 W 119TH ST","60643","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.67750545,-87.65811084,"(773)535-3975","13","WEST PULLMAN","34",610199
"501","OPEN","610200","Thorp, J ES","THORP J","James N Thorp Elementary School","8914 S BUFFALO AVE","60617","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.73332424,-87.54427998,"(773)535-6250","12","SOUTH CHICAGO","10",610200
"502","OPEN","610201","Thorp, O Elem Academy","THORP O","Ole A Thorp Elementary Scholastic Academy","6024 W WARWICK AVE","60634","ISP","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.94857131,-87.77763129,"(773)534-3640","1","DUNNING","38",610201
"503","OPEN","610202","Tilton ES","TILTON","George W Tilton Elementary School","223 N KEELER AVE","60624","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.88410224,-87.73056638,"(773)534-6746","5","WEST GARFIELD PARK","28",610202
"504","OPEN","610203","Tonti ES","TONTI","Enrico Tonti Elementary School","5815 S HOMAN AVE","60629","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Attendance Area School","K, 1, 2, 3, 4, 5","K-5",41.78752323,-87.70817918,"(773)535-9280","8","GAGE PARK","23",610203
"505","OPEN","610206","Mark Twain ES","TWAIN","Mark Twain Elementary School","5134 S LOTUS AVE","60638","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7990464,-87.7589284,"(773)535-2290","10","GARFIELD RIDGE","14",610206
"506","OPEN","610207","Vanderpoel Magnet","VANDERPOEL","John H Vanderpoel Elementary Magnet School","9510 S PROSPECT AVE","60643","Network 10","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Citywide",,,41.72081703,-87.66555862,"(773)535-2690","10","BEVERLY","19",610207
"507","OPEN","610208","Lavizzo ES","LAVIZZO","Mildred I Lavizzo Elementary School","138 W 109TH ST","60628","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.69626235,-87.62714769,"(773)535-5300","13","ROSELAND","34",610208
"508","OPEN","610209","Volta ES","VOLTA","Alessandro Volta Elementary School","4950 N AVERS AVE","60625","Network 1","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.971634,-87.72460522,"(773)534-5080","1","ALBANY PARK","39",610209
"509","OPEN","610212","Albany Park MS","ALBANY PARK","Albany Park Multicultural Academy","4929 N SAWYER AVE","60625","Network 1","District","Traditional","ES","7, 8","7-8","Attendance Area School","7, 8","7-8",41.97150444,-87.71060879,"(773)534-5108","1","ALBANY PARK","33",610212
"510","OPEN","610213","Wadsworth ES","WADSWORTH","James Wadsworth Elementary School","6650 S ELLIS AVE","60637","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7734779,-87.60101811,"(773)535-0730","9","WOODLAWN","5",610213
"511","OPEN","610215","Madero MS","MADERO","Francisco I Madero Middle School","3202 W 28TH ST","60623","Network 7","District","Traditional","ES","6, 7, 8","6-8","Attendance Area School","6, 7, 8","6-8",41.84095691,-87.70506426,"(773)535-4466","7","SOUTH LAWNDALE","22",610215
"512","OPEN","610216","Walsh ES","WALSH","John A Walsh Elementary School","2015 S PEORIA ST","60608","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85483575,-87.64808617,"(773)534-7950","7","LOWER WEST SIDE","11",610216
"513","OPEN","610217","James Ward ES","WARD J","James Ward Elementary School","2701 S SHIELDS AVE","60616","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.84398009,-87.63535579,"(773)534-9050","6","ARMOUR SQUARE","11",610217
"514","OPEN","610218","Warren ES","WARREN","Joseph Warren Elementary School","9239 S JEFFERY AVE","60617","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.72676291,-87.57535255,"(773)535-6625","12","CALUMET HEIGHTS","7",610218
"515","OPEN","610219","George Washington ES","WASHINGTON G ES","George Washington Elementary School","3611 E 114TH ST","60617","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.68813148,-87.5360153,"(773)535-5010","13","EAST SIDE","10",610219
"516","OPEN","610220","Waters ES","WATERS","Thomas J Waters Elementary School","4540 N CAMPBELL AVE","60625","Network 2","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.9643654,-87.69133251,"(773)534-5090","2","LINCOLN SQUARE","47",610220
"517","OPEN","610221","Webster ES","WEBSTER","Daniel Webster Elementary School","4055 W ARTHINGTON ST","60624","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.86991586,-87.72752437,"(773)534-6925","5","WEST GARFIELD PARK","24",610221
"518","OPEN","610223","Wentworth ES","WENTWORTH","Daniel S Wentworth Elementary School","1340 W 71ST ST","60636","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7650759,-87.65820484,"(773)535-3394","11","WEST ENGLEWOOD","6",610223
"519","OPEN","610225","Whistler ES","WHISTLER","John Whistler Elementary School","11533 S ADA ST","60643","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.68390701,-87.65538382,"(773)535-5560","13","WEST PULLMAN","34",610225
"520","OPEN","610226","Sandoval ES","SANDOVAL","Socorro Sandoval Elementary School","5534 S SAINT LOUIS AVE","60629","Network 8","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Attendance Area School","K, 1, 2, 3, 4, 5","K-5",41.79234608,-87.71098733,"(773)535-0457","8","GAGE PARK","14",610226
"521","OPEN","610227","Whitney ES","WHITNEY","Eli Whitney Elementary School","2815 S KOMENSKY AVE","60623","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.84008043,-87.72554564,"(773)534-1560","7","SOUTH LAWNDALE","22",610227
"522","OPEN","610228","Whittier ES","WHITTIER","John Greenleaf Whittier Elementary School","1900 W 23RD ST","60608","Network 7","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85048089,-87.67339165,"(773)535-4590","7","LOWER WEST SIDE","25",610228
"523","OPEN","610229","Pritzker School","PRITZKER","A.N. Pritzker School","2009 W SCHILLER ST","60622","Network 6","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90705301,-87.67776098,"(773)534-4415","6","WEST TOWN","1",610229
"524","OPEN","610230","Wildwood ES","WILDWOOD","Wildwood IB World Magnet School","6950 N HIAWATHA AVE","60646","Network 1","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",42.00749067,-87.77834486,"(773)534-1188","1","FOREST GLEN","41",610230
"525","OPEN","610231","National Teachers Elem Academy","NATIONAL TEACHERS","National Teachers Elementary Academy","55 W CERMAK RD","60616","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85279977,-87.62930833,"(773)534-9970","6","NEAR SOUTH SIDE","3",610231
"526","OPEN","610234","Yates ES","YATES","Richard Yates Elementary School","1839 N RICHMOND ST","60647","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.91503855,-87.70028031,"(773)534-4550","5","LOGAN SQUARE","1",610234
"527","OPEN","610235","Young ES","YOUNG ES","Ella Flagg Young Elementary School","1434 N PARKSIDE AVE","60651","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90679057,-87.76714285,"(773)534-6200","3","AUSTIN","29",610235
"528","OPEN","610237","Beethoven ES","BEETHOVEN","Ludwig Van Beethoven Elementary School","25 W 47TH ST","60609","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.80913476,-87.62713681,"(773)535-1480","9","GRAND BOULEVARD","3",610237
"529","OPEN","610238","Bond ES","BOND","Carrie Jacobs Bond Elementary School","7050 S MAY ST","60621","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.76536057,-87.65301779,"(773)535-3480","11","ENGLEWOOD","6",610238
"530","OPEN","610239","Daley Elem Academy","DALEY","Richard J Daley Elementary Academy","5024 S WOLCOTT AVE","60609","Network 8","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.80234287,-87.6722064,"(773)535-9091","8","NEW CITY","20",610239
"531","OPEN","610242","Brennemann ES","BRENNEMANN","Joseph Brennemann Elementary School","4251 N CLARENDON AVE","60613","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.95998416,-87.64974917,"(773)534-5766","2","UPTOWN","46",610242
"532","OPEN","610244","Clark Academic Prep","CLARK HS","Michele Clark Academic Prep Magnet High School","5101 W HARRISON ST","60644","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.87288501,-87.75332487,"(773)534-6250","3","AUSTIN","29",610244
"533","OPEN","610245","Douglass  Academy","DOUGLASS HS","Frederick A Douglass Academy High School","543 N WALLER AVE","60644","Network 15","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.89036863,-87.76766846,"(773)534-6176","3","AUSTIN","29",610245
"534","OPEN","610246","Beasley Elem Magnet","BEASLEY","Edward Beasley Elementary Magnet Academic Center","5255 S STATE ST","60609","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.79846496,-87.62569158,"(773)535-1230","9","WASHINGTON PARK","3",610246
"535","OPEN","610248","Chicago Elem Academy","CHICAGO ACADEMY ES","Chicago Academy Elementary School","3400 N AUSTIN AVE","60634","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.94305592,-87.7781868,"(773)534-3885","1","DUNNING","36",610248
"536","OPEN","610249","Talman ES","TALMAN","Talman Elementary School","5450 S TALMAN AVE","60632","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.79404805,-87.69026084,"(773)535-7850","8","GAGE PARK","14",610249
"537","OPEN","610250","Salazar Elem Ctr","SALAZAR","Rueben Salazar Elementary Bilingual Center","160 W WENDELL ST","60610","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.90141653,-87.63363243,"(773)534-8310","6","NEAR NORTH SIDE","27",610250
"538","OPEN","610251","Cather ES","CATHER","Willa Cather Elementary School","2908 W WASHINGTON BLVD","60612","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.88294992,-87.69918701,"(773)534-6780","5","EAST GARFIELD PARK","27",610251
"539","OPEN","610252","Dett ES","DETT","Robert Nathaniel Dett Elementary School","2131 W MONROE ST","60612","Network 6","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87986982,-87.68031497,"(773)534-7160","6","NEAR WEST SIDE","27",610252
"540","OPEN","610254","Dvorak Technology Academy","DVORAK","Dvorak Technology Academy School of Excellence","3615 W 16TH ST","60623","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.85888345,-87.71574357,"(773)534-1690","5","NORTH LAWNDALE","24",610254
"541","OPEN","610256","Robinson ES","ROBINSON","Jackie Robinson Elementary School","4225 S LAKE PARK AVE","60653","Network 9","District","Traditional","ES","PK, K, 1, 2, 3","PK-3","Attendance Area School","K, 1, 2, 3","K-3",41.81734933,-87.59906677,"(773)535-1777","9","OAKLAND","4",610256
"542","OPEN","610257","Morton Elem Academy","MORTON","Morton School of Excellence","431 N TROY ST","60612","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.88917814,-87.70510783,"(773)534-6791","5","HUMBOLDT PARK","27",610257
"543","OPEN","610263","Dulles ES","DULLES","John Foster Dulles Elementary School","6311 S CALUMET AVE","60637","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.77990049,-87.61721418,"(773)535-0690","9","GREATER GRAND CROSSING","20",610263
"544","OPEN","610268","Ashe ES","ASHE","Arthur R Ashe Elementary School","8505 S INGLESIDE AVE","60619","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74018379,-87.60117441,"(773)535-3550","12","CHATHAM","8",610268
"545","OPEN","610269","McCutcheon ES","MCCUTCHEON","John T McCutcheon Elementary School","4865 N SHERIDAN RD","60640","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.97094908,-87.65475845,"(773)534-2680","2","UPTOWN","46",610269
"546","OPEN","610271","Jensen Elem Academy","JENSEN","Jensen Elementary Scholastic Academy","3030 W HARRISON ST","60612","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87381495,-87.70224105,"(773)534-6840","5","EAST GARFIELD PARK","28",610271
"547","OPEN","610274","Johnson ES","JOHNSON","James Weldon Johnson Elementary School","1420 S ALBANY AVE","60623","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.86183619,-87.70313876,"(773)534-1829","5","NORTH LAWNDALE","24",610274
"548","OPEN","610276","Mollison ES","MOLLISON","Irvin C Mollison Elementary School","4415 S DR MARTIN L KING JR DR","60653","Network 9","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.81435828,-87.61661794,"(773)535-1804","9","GRAND BOULEVARD","3",610276
"549","OPEN","610279","Tanner ES","TANNER","Henry O Tanner Elementary School","7350 S EVANS AVE","60619","Network 12","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.76067264,-87.60679104,"(773)535-3870","12","GREATER GRAND CROSSING","6",610279
"550","OPEN","610281","Powell Elem Academy","POWELL","Adam Clayton Powell Paideia Community Academy ES","7511 S SOUTH SHORE DR","60649","Network 12","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7603318,-87.55678925,"(773)535-6650","12","SOUTH SHORE","7",610281
"551","OPEN","610282","McNair ES","MCNAIR","Ronald E McNair Elementary School of Excellence","4820 W WALTON ST","60651","AUSL","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.89781907,-87.74673078,"(773)534-8980","3","AUSTIN","37",610282
"552","OPEN","610284","New Field ES","NEW FIELD","New Field Elementary School","1707 W MORSE AVE","60626","Network 2","District","Traditional","ES","PK, K, 1, 2, 3, 4","PK-4","Attendance Area School","K, 1, 2, 3, 4","K-4",42.00770257,-87.67316833,"(773)534-2760","2","ROGERS PARK","49",610284
"553","OPEN","610287","Ashburn ES","ASHBURN","Ashburn Community Elementary School","8300 S ST LOUIS AVE","60652","Network 10","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.74235057,-87.70960968,"(773)535-7860","10","ASHBURN","18",610287
"554","OPEN","610290","Mays Elem Academy","MAYS","Benjamin E Mays Elementary Academy","6656 S NORMAL BLVD","60621","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.7727275,-87.63727735,"(773)535-3892","11","ENGLEWOOD","6",610290
"555","OPEN","610291","Lee ES","LEE","Richard Henry Lee Elementary School","6448 S TRIPP AVE","60629","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.77530539,-87.72888429,"(773)535-2255","10","WEST LAWN","13",610291
"556","OPEN","610293","Melody ES","MELODY","Genevieve Melody Elementary School","3937 W WILCOX ST","60624","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87879893,-87.72466123,"(773)534-6850","5","WEST GARFIELD PARK","28",610293
"557","OPEN","610295","Higgins Elem Academy","HIGGINS","Thomas J Higgins Elementary Community Academy","11710 S MORGAN ST","60643","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.68103137,-87.64699404,"(773)535-5625","13","WEST PULLMAN","34",610295
"558","OPEN","610298","Lenart Regional Gifted Center","LENART","Lenart Elementary Regional Gifted Center","8101 S LASALLE ST","60620","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Citywide",,,41.74718592,-87.62804036,"(773)535-0040","11","CHATHAM","21",610298
"559","OPEN","610299","King Academy Elementary","KING ES","Dr. Martin Luther King Jr. Academy of Social Justice","644 W 71ST ST","60621","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.76533498,-87.64133454,"(773)535-3875","11","ENGLEWOOD","6",610299
"560","OPEN","610300","Westcott ES","WESTCOTT","Oliver S Westcott Elementary School","409 W 80TH ST","60620","Network 11","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.74886823,-87.63475052,"(773)535-3090","11","CHATHAM","17",610300
"561","OPEN","610304","Phoenix Military Academy","PHOENIX MILITARY HS","Phoenix Military Academy High School","145 S CAMPBELL AVE","60612","ISP","District","Traditional","HS","9, 10, 11, 12","9-12","Citywide",,,41.87911823,-87.68696022,"(773)534-7275","6","NEAR WEST SIDE","27",610304
"562","OPEN","610305","Leland ES","LELAND","George Leland Elementary School","512 S LAVERGNE AVE","60644","Network 3","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.87358678,-87.74927555,"(773)534-6340","3","AUSTIN","29",610305
"563","OPEN","610308","Rudolph Elem Ctr","RUDOLPH","Wilma Rudolph Elementary Learning Center","1628 W WASHINGTON BLVD","60612","Network 6","District","Specialty","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Citywide",,,41.88390676,-87.66809131,"(773)534-7460","6","NEAR WEST SIDE","27",610308
"564","OPEN","610312","McDowell ES","MCDOWELL","Mary E McDowell Elementary School","1419 E 89TH ST","60619","ISP","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5","PK-5","Attendance Area School","K, 1, 2, 3, 4, 5","K-5",41.73313231,-87.5895895,"(773)535-6404","12","CALUMET HEIGHTS","8",610312
"565","OPEN","610313","De Diego Elem Academy","DE DIEGO","Jose De Diego Elementary Community Academy","1313 N CLAREMONT AVE","60622","Network 5","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.90529385,-87.6857562,"(773)534-4451","5","WEST TOWN","1",610313
"566","OPEN","610315","White Elem Academy","WHITE","Edward White Elementary Career Academy","1136 W 122ND ST","60643","Network 13","District","Traditional","ES","PK, K, 1, 2, 3, 4, 5, 6, 7, 8","PK-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8",41.67230941,-87.65053854,"(773)535-5672","13","WEST PULLMAN","34",610315
"567","OPEN","610316","Earhart Options ES","EARHART","Amelia Earhart Options for Knowledge ES","1710 E 93RD ST","60617","Network 12","District","Traditional","ES","K, 1, 2, 3, 4, 5, 6, 7, 8","K-8","Attendance Area School","K, 1, 2, 3, 4, 5, 6","K-6",41.72610746,-87.58218174,"(773)535-6416","12","CALUMET HEIGHTS","8",610316
